train_ratio,test_ratio,train_size,test_size,MAPE,MAE,RMSE,SMAPE,model
0.9,0.1,388,44,19.876007817868473,7.351519482776137,12.301267725515432,23.442707955314194,ARIMA
0.8,0.2,345,87,36.797679028716495,10.71583243891733,14.25334940632044,48.1399043482663,ARIMA
0.7,0.3,302,130,22.423674277249038,6.386490745070965,10.460178780269478,27.530108952883825,ARIMA
