train_ratio,test_ratio,train_size,test_size,MAPE,MAE,RMSE,SMAPE,model
0.9,0.1,168,19,17.301577160963326,5151.775789473683,6192.616892215065,17.417667558928464,ARIMA
0.8,0.2,149,38,65.33728350297446,18557.387894736843,20388.497184520234,46.10309151689722,ARIMA
0.7,0.3,130,57,34.646960762700914,13609.12596491228,16136.572044680956,32.16651890601275,ARIMA
