Fecha,Real,Forecast,P5,P25,P50,P75,P95
2023-01-01,23.93,17.443450820794574,15.294143900304348,16.62306741363443,17.553501114691354,18.47473530492394,19.784485132154764
2023-02-01,21.071,17.474243261271805,15.263888715738421,16.62797099293264,17.58169177443824,18.50053749743702,19.888892913491024
2023-03-01,24.076,17.505035701749037,15.311408138943516,16.645688730078138,17.569107372814276,18.50236418529063,19.86428226459218
2023-04-01,25.209,17.53582814222627,15.340716381505352,16.669302503458272,17.644119617409025,18.579576569481986,19.93370386389075
2023-05-01,23.696,17.5666205827035,15.374124154633252,16.722760750773766,17.676194076049107,18.62154919181097,19.993127066197957
2023-06-01,22.798,17.597413023180735,15.354530839145745,16.746365608329867,17.688078484360766,18.6432477334549,19.977999589291333
2023-07-01,25.092,17.628205463657967,15.373701561543696,16.787643429550275,17.747611042290195,18.693907260249148,20.03454634538832
2023-08-01,24.692,17.658997904135198,15.38446229048994,16.83845289394027,17.764373901220623,18.718229528996847,20.09968159574798
2023-09-01,22.741,17.68979034461243,15.517071073552575,16.879686593975492,17.80001424251894,18.754528936596817,20.09477953338682
2023-10-01,23.075,17.72058278508966,15.567512682510813,16.899090003997532,17.849386701181647,18.777165288009968,20.142525522651106
2023-11-01,25.541,17.751375225566893,15.513422769709745,16.882456942225645,17.830477789285347,18.806134231864576,20.207790475870947
2023-12-01,24.372,17.782167666044124,15.504128495357122,16.913537416395585,17.90470005427913,18.88180895425311,20.248097901550224
2024-01-01,23.282,17.812960106521356,15.549254449660271,16.93017449620566,17.92327262857237,18.866622669750825,20.285066807757453
2024-02-01,22.885,17.843752546998587,15.596972829839947,16.959061439315768,17.944494151307076,18.90451324187155,20.272103931431282
2024-03-01,24.879,17.874544987475822,15.670222162373696,17.027041792501002,17.985681289817556,18.95087453868552,20.373435124369156
2024-04-01,26.654,17.905337427953054,15.670953122912607,17.08655912848643,18.039673191762933,19.028032106836527,20.396389803332557
2024-05-01,31.68,17.936129868430285,15.737287009806924,17.07056107733832,18.04559991990473,18.993258057233902,20.388008535745982
2024-06-01,29.256,17.966922308907517,15.734890451407464,17.104147288975003,18.07353457169431,19.045420478327166,20.43859632077845
2024-07-01,29.073,17.99771474938475,15.736301061854324,17.153489797805808,18.103692376108206,19.051700825671844,20.459946982334646
2024-08-01,29.827,18.02850718986198,15.807516202823521,17.179800726418243,18.141246813642493,19.12369100765082,20.553570909246453
2024-09-01,31.458,18.05929963033921,15.858168370744515,17.214113677913645,18.200889415988094,19.172115002837643,20.53268137775614
2024-10-01,32.953,18.090092070816443,15.877741540815412,17.221779323666404,18.20968772207311,19.16270809906087,20.56996385356855
2024-11-01,30.455,18.120884511293674,15.82770307749121,17.251769606946645,18.27353940768363,19.25911472828418,20.630728643743286
2024-12-01,29.412,18.151676951770906,15.872321752373978,17.268221467407884,18.25610824162722,19.239517351133472,20.609525814601962
2025-01-01,32.493,18.182469392248137,15.898924078677599,17.31023112426709,18.30478942615867,19.277837680070746,20.673872611000867
2025-02-01,32.11,18.213261832725372,15.936223252103876,17.364295192664756,18.34371685709626,19.331213178654394,20.7080689501214
2025-03-01,34.611,18.244054273202604,15.946802791611095,17.362261209735287,18.337651359982935,19.302361147422516,20.701525873578518
2025-04-01,32.828,18.274846713679835,16.04007000845654,17.38824715803402,18.346622695605845,19.324088761528483,20.766364302506865
2025-05-01,33.423,18.305639154157067,16.086506455132923,17.452627121527104,18.455742308817445,19.405043948592294,20.77628485546587
2025-06-01,36.172,18.3364315946343,16.058823985073335,17.457226074614315,18.46795117327737,19.455270628303676,20.8882816328206
2025-07-01,36.712,18.36722403511153,16.086095325864914,17.492549224710267,18.509893962690228,19.488614400117083,20.941267844486536
2025-08-01,40.662,18.39801647558876,16.121768375593916,17.554559516040378,18.528823875240178,19.532697253813566,20.975441009832544
2025-09-01,46.64,18.428808916065993,16.13273703818413,17.527347710308035,18.544812677919058,19.543025156225053,20.99063557213638
2025-10-01,48.616,18.459601356543224,16.168997865456546,17.60421042866039,18.580071190603217,19.55916375768573,20.994030595267535
2025-11-01,53.607,18.49039379702046,16.224538645958937,17.615919138113185,18.59645125480631,19.586669199318358,21.00951280989366
2025-12-01,77.919,18.52118623749769,16.199413883032626,17.663868634713445,18.654121792501364,19.67148770917723,21.097097924606853
2026-01-01,79.857,18.551978677974923,16.289408612747916,17.703160958057676,18.688033711397644,19.68281305873985,21.093362016052215
