Fecha,Real,Forecast,P5,P25,P50,P75,P95
2020-06-01,1793.0,1371.6204500485267,1273.0807195565155,1334.2124551558968,1377.58464170339,1420.151289214917,1481.1228946332772
2020-07-01,1962.8,1374.440074219705,1275.8458386523494,1335.6904411522587,1379.2905525217238,1422.813399327013,1484.180949285088
2020-08-01,1967.6,1377.2596983908832,1278.7959108591776,1340.8911091137927,1383.4452390711172,1426.9419048043171,1489.0923172078228
2020-09-01,1887.5,1380.0793225620614,1278.263569709199,1343.5545403574636,1386.8829702524624,1428.5364328666906,1492.0833546643623
2020-10-01,1877.4,1382.8989467332394,1286.9116458318617,1348.0590690093597,1388.7439534725468,1431.5054073293281,1492.1922053376868
2020-12-01,1893.1,1385.7185709044177,1286.437624117558,1348.6828530655407,1391.2870074040839,1434.4277706093396,1495.2055485193723
2021-01-01,1847.3,1388.538195075596,1291.5954078712773,1352.0439019988219,1395.5282487430115,1439.3690347295324,1500.8556487375133
2021-02-01,1728.1,1391.3578192467742,1292.1099047871596,1354.0163492728655,1398.2575443572357,1442.1129567224689,1505.794563893953
2021-03-01,1713.8,1394.1774434179522,1296.3372918465598,1357.6806923886318,1402.066024646039,1444.218363486958,1507.347447161939
2021-04-01,1767.3,1396.9970675891304,1299.1305775031694,1359.9198059875002,1404.188039633507,1447.6266437037025,1508.3984321513472
2021-05-01,1902.5,1399.8166917603087,1300.6472198641447,1363.8807525197876,1406.8374481084297,1450.7316162005045,1512.5208188234471
2021-06-01,1770.8,1402.636315931487,1301.357927529635,1365.9213401078791,1409.6128646963539,1453.7084479668235,1516.482276934695
2021-07-01,1812.6,1405.455940102665,1307.0036315574173,1369.0524347071114,1412.2424576975088,1455.3727522182749,1518.7191246558803
2021-09-01,1755.3,1408.2755642738432,1306.9882184072626,1370.7467285658404,1415.3680113289342,1459.5806927640242,1522.0064798743797
2021-10-01,1783.0,1411.0951884450214,1312.3174091339642,1374.1913229491752,1418.5452693139086,1462.321941465022,1525.7941205014602
2021-11-01,1773.6,1413.9148126161995,1313.6314426304932,1377.4733933877933,1421.7356997760648,1464.804889665932,1527.9583328598126
2021-12-01,1827.5,1416.7344367873777,1317.0761030174428,1378.1737639763885,1423.7136698909248,1467.5231413114134,1532.784816302168
2022-01-01,1795.0,1419.554060958556,1319.3910610378243,1382.6698860944293,1427.4259849401828,1471.14490660802,1533.2930003632478
2022-02-01,1899.4,1422.3736851297342,1322.514792350056,1385.104766515724,1429.8747061778752,1473.8180543674193,1537.419068248395
2022-03-01,1949.2,1425.1933093009125,1322.9669728383205,1387.3628476014774,1432.507957193628,1477.023249622215,1540.1252651895454
2022-04-01,1909.3,1428.0129334720905,1325.917360961939,1390.0756700015,1433.2621025948044,1478.0376080313822,1542.2036146270527
2022-06-01,1804.1,1430.8325576432687,1329.7354362771616,1392.3082863865677,1437.6040684929576,1481.247793589353,1545.0188354990996
2022-07-01,1762.9,1433.652181814447,1333.002710541344,1395.6932840446905,1439.4826207568713,1484.6241021121957,1547.6438627499867
2022-08-01,1712.8,1436.471805985625,1335.4683113746598,1398.735961712333,1443.0322311893824,1486.8905285572223,1549.2453542999178
2022-09-01,1662.4,1439.2914301568032,1335.3634035162177,1400.3177095892304,1445.7315915711365,1489.484807431622,1555.5949417982872
2022-10-01,1635.9,1442.1110543279815,1338.961591035214,1402.5092992141338,1446.488908020157,1490.9370787941953,1555.8010760988802
2022-11-01,1746.0,1444.9306784991597,1341.6926504460089,1404.9815379754073,1451.4181894405565,1495.9798695981917,1560.485443320692
2022-12-01,1819.7,1447.7503026703378,1344.619078429492,1408.8756281728702,1454.3024956239497,1499.3444722356985,1564.6940720943119
2023-02-01,1828.9,1450.569926841516,1345.0198687397785,1411.3475083220633,1456.2246687539641,1501.7430902625276,1565.3504537124293
2023-03-01,1969.0,1453.3895510126943,1347.2674511520725,1414.661648157471,1460.4175932042126,1505.5219041957967,1569.4221936358338
2023-04-01,1990.1,1456.2091751838725,1349.1139603163367,1418.4304125927079,1462.5720729036716,1508.0454672601413,1573.9037720042134
2023-05-01,1963.9,1459.0287993550505,1356.7701834002598,1421.7429752707876,1465.6264155114702,1511.1399764728437,1575.0463548858538
2023-06-01,1921.1,1461.8484235262288,1360.5096592298162,1424.0146345874632,1469.3357491508673,1513.582940315179,1578.6990748843587
2023-07-01,1970.5,1464.668047697407,1359.2633408379272,1424.5671494559335,1469.7883522608972,1516.327790707514,1583.1876930711
2023-08-01,1938.2,1467.487671868585,1360.1527377175726,1427.3952290316877,1474.6833113432804,1521.3008938906041,1586.486143749464
2023-09-01,1848.1,1470.3072960397633,1363.638345370162,1429.5341203681483,1476.9235193743173,1521.9390017792161,1589.6253794222432
2023-11-01,2038.1,1473.1269202109415,1367.2480129140492,1432.2574422870553,1479.2899318375714,1525.1094863295561,1590.3815176244423
2023-12-01,2062.4,1475.9465443821198,1372.0768186580399,1436.8469488954547,1482.6092622591677,1528.6844302810116,1596.5928186617843
2024-01-01,2048.4,1478.766168553298,1373.444014792494,1441.0330755902082,1486.540147555362,1533.7300086733874,1599.063167177473
2024-02-01,2045.7,1481.585792724476,1377.9435833069897,1441.6135343399035,1488.176110537262,1533.431132493406,1600.036864077476
2024-03-01,2217.4,1484.4054168956543,1379.1610470272267,1444.56150322766,1490.862802432685,1537.283444582975,1603.8263554262028
2024-04-01,2291.4,1487.2250410668325,1380.5598672680164,1448.2622627787991,1493.655645565181,1538.944209728676,1606.2193974692227
2024-05-01,2322.9,1490.0446652380106,1385.293576863645,1450.8629004874224,1496.8018938638716,1543.744200791948,1612.0654974318484
2024-06-01,2327.7,1492.8642894091888,1389.0453621398112,1453.8459009482863,1501.0038498509991,1547.4186580292312,1612.4400373675169
2024-07-01,2426.5,1495.683913580367,1391.31202629906,1455.555281994811,1502.7760168972147,1548.3291498100511,1615.5941422229744
2024-08-01,2493.8,1498.5035377515453,1390.2506067640177,1458.3315678533438,1507.1797561980443,1554.2975794629906,1619.8709158742172
2024-10-01,2738.3,1501.3231619227233,1393.7139841679768,1460.4605104508878,1507.697435732708,1554.7202564035458,1620.2287631607728
2024-11-01,2657.0,1504.1427860939016,1396.3160406264274,1463.8115265662968,1511.3760846059433,1557.9119287696806,1624.677028785746
2025-01-01,2812.5,1506.9624102650798,1399.429758597371,1467.7393666073247,1514.5884839896717,1561.8238400813361,1627.6836020189694
2025-02-01,2836.8,1509.782034436258,1401.2653328457404,1468.9837864436704,1515.6484653799525,1561.8021737049003,1628.741103433136
2025-03-01,3122.8,1512.601658607436,1407.0572852810128,1471.5684391894,1517.4273323071968,1564.1997196293848,1633.2135427990763
2025-04-01,3305.0,1515.4212827786143,1410.6090896979342,1475.9905422925315,1523.998840298778,1569.4316645621977,1635.0581678089163
2025-05-01,3288.9,1518.2409069497926,1410.6133204486207,1477.5516621449926,1525.932784085117,1573.1935308605457,1641.7885229536291
2025-07-01,3293.2,1521.0605311209708,1413.2476022130802,1480.5833200088596,1529.289956062753,1576.1474060151759,1645.694984123091
2025-08-01,3473.7,1523.8801552921489,1416.2842024884665,1484.8929855696538,1531.5453483580245,1579.615530345651,1648.70089150136
2025-09-01,3840.8,1526.699779463327,1418.1377788524019,1484.9300758178383,1533.6596772951495,1581.467216430125,1650.7978380311745
2025-10-01,3982.2,1529.5194036345054,1421.202619951983,1489.951546111339,1536.6968026570703,1583.5968677228814,1652.329233084297
2025-11-01,4218.3,1532.3390278056836,1425.191318726527,1491.8522890804927,1538.8295341479372,1586.270826745681,1654.4391935423425
2025-12-01,4325.6,1535.1586519768616,1425.3151386622058,1495.4893341131856,1542.9405910132723,1591.6910454742494,1660.0038764303783
2026-01-01,4514.6,1537.9782761480399,1430.9553802690868,1498.7117800532396,1545.913422005035,1593.5898537217718,1661.1927258824085
