Fecha,Real,Forecast,P5,P25,P50,P75,P95
2022-09-01,3.4125,2.8453661683547984,2.5259512432884517,2.7236067733524005,2.856653254059009,2.994595266456669,3.1922745107449457
2022-10-01,3.375,2.850129860931836,2.5338760845974226,2.7265894384114313,2.8660924667709913,3.0005074506107423,3.1969110240639753
2022-11-01,3.738,2.854893553508873,2.540102854855172,2.7331211168638365,2.8679442839584253,3.006930574700145,3.2009623723173593
2022-12-01,3.8105,2.8596572460859107,2.5438608987181297,2.738597963502487,2.874941346776847,3.0099366571806367,3.201864058869554
2023-01-01,4.226,2.8644209386629482,2.539709578365193,2.7395788756783004,2.879320814723589,3.0139527588997623,3.217378627021391
2023-02-01,4.074,2.8691846312399854,2.5469545519055856,2.7424378782997874,2.8777264743686084,3.014456445032268,3.213988895842989
2023-03-01,4.0945,2.873948323817023,2.5515311016426896,2.7461609492820633,2.8889657725671376,3.026004569711523,3.2243760449514505
2023-04-01,3.8812,2.8787120163940605,2.556708080495505,2.754255789115585,2.8939142925769166,3.0323895033827557,3.2332976405744587
2023-05-01,3.637,2.8834757089710976,2.5541220573111625,2.7579774515887845,2.8959056409758945,3.035804721087311,3.231299453550291
2023-06-01,3.7595,2.888239401548135,2.5572143941497427,2.7642874992585282,2.9048756513401788,3.043461614907211,3.239799459108227
2023-07-01,4.008,2.8930030941251728,2.559075418665996,2.7719929880652376,2.9075817943876463,3.04726125403612,3.2495565203165375
2023-08-01,3.822,2.89776678670221,2.5787781960884817,2.7782957596344433,2.9130524296923204,3.0528148522369634,3.249057687875273
2023-09-01,3.7375,2.9025304792792475,2.5864480205943448,2.7814020586131982,2.920533429689099,3.0563679613914396,3.256268099970297
2023-10-01,3.649,2.907294171856285,2.578814370410448,2.779233106515517,2.918017911002752,3.0608484078742433,3.266042827792402
2023-11-01,3.8505,2.912057864433322,2.5777401946223066,2.7840497639443043,2.9291363558463495,3.072165758686933,3.272163417335626
2023-12-01,3.8905,2.9168215570103597,2.584632314977474,2.7867523462418777,2.932108354408122,3.0701829230938746,3.277795213347703
2024-01-01,3.917,2.9215852495873973,2.59190333274575,2.791248076668081,2.9354683794134315,3.07596934127286,3.2761193270405005
2024-02-01,3.847,2.9263489421644344,2.6029099287005732,2.8014646830130836,2.9417504112245014,3.0829952046647993,3.29117038234746
2024-03-01,4.025,2.931112634741472,2.603304026144047,2.810441869858628,2.9499058104634215,3.094526936453516,3.2947511948745904
2024-04-01,4.563,2.9358763273185096,2.613297258594031,2.8083695144032403,2.9510281253767507,3.089680646329951,3.2937475585725977
2024-05-01,4.602,2.9406400198955467,2.6132343536966145,2.8135524335280238,2.9553708227151745,3.0975547529249075,3.3013721098812003
2024-06-01,4.385,2.9454037124725843,2.6137291803979035,2.8210401172287862,2.960038813513749,3.0987165455736787,3.3047193330783697
2024-07-01,4.1765,2.950167405049622,2.6244349834219864,2.8251584344634098,2.9657887289102196,3.1094904071601452,3.3186383086982447
2024-08-01,4.167,2.954931097626659,2.632132123102158,2.8304471777960014,2.974768990358891,3.1168165009463555,3.315807414244977
2024-09-01,4.553,2.9596947902036965,2.6352835545113367,2.831838821151151,2.9763128836679407,3.1156848393540795,3.3214852518030034
2024-10-01,4.34,2.9644584827807337,2.628255959455457,2.8364955570249624,2.98590777036833,3.1300273068444646,3.3305968194817437
2024-11-01,4.14,2.969222175357771,2.6350707696992854,2.839172749308241,2.9836169698178594,3.127406486968688,3.327722767904494
2024-12-01,4.007,2.973985867934809,2.6392510788831927,2.8455868862761458,2.9909932249332645,3.133254753160377,3.3373577479852314
2025-01-01,4.321,2.978749560511846,2.644995153149117,2.8537628995041358,2.9969431187964073,3.1413037603930722,3.3425842899665144
2025-02-01,4.5275,2.9835132530888835,2.6468332029360084,2.8537381088116245,2.996315951187553,3.137332589480603,3.3418557618062414
2025-03-01,5.02,2.988276945665921,2.6607574753800036,2.857809599253234,2.9978875817393367,3.1407558719817814,3.35156159484192
2025-04-01,4.609,2.993040638242958,2.667835735615,2.8674924106941595,3.0140963293248797,3.152835471266791,3.3532404625195276
2025-05-01,4.7295,2.9978043308199958,2.664082083409295,2.868438171728044,3.016140916935013,3.160423268384018,3.369836945316469
2025-06-01,5.0825,3.0025680233970333,2.6683598478160118,2.8738740738737594,3.022530788915411,3.1655436337657186,3.3778086419503466
2025-07-01,4.3765,3.0073317159740705,2.673865170729549,2.8832090536572244,3.0255579823987704,3.1722330595302437,3.3830311105710673
2025-08-01,4.5905,3.012095408551108,2.675761052253143,2.879508181421486,3.0281558078335165,3.1739907213474967,3.3854809044442153
2025-09-01,4.88,3.016859101128145,2.6813521072686513,2.8910123062029,3.0335690024906823,3.176597810663405,3.3862075049514755
2025-10-01,5.1345,3.0216227937051827,2.6897591440443955,2.8929981462850556,3.0362245104502508,3.180865683859138,3.3887005050230425
2025-11-01,5.272,3.0263864862822203,2.6863836663900793,2.9002776675425634,3.044911163271972,3.1935046696976284,3.4017251508781605
2025-12-01,5.7095,3.0311501788592574,2.6998220671862883,2.9062923785815573,3.050127318796821,3.1954090594756144,3.401411534676279
